eval/walltime,training/total_loss,eval/episode_x_velocity,eval/episode_y_position,eval/episode_y_velocity,_step,eval/episode_reward_ctrl,_timestamp,eval/episode_reward,eval/episode_x_position,_runtime,eval/episode_forward_reward,eval/episode_distance_from_origin,eval/sps,training/policy_loss,training/walltime,training/entropy_loss,eval/avg_episode_length,training/sps,eval/epoch_eval_time,eval/episode_reward_fwd,training/v_loss,seed,rl_algorithm,environment
31.226863861083984,0.0074205780401825,171.62356567382812,-192.606689453125,-12.078675270080566,29491200.0,-0.0821401476860046,1694012930.5686567,171.54141235351562,4199.736328125,149.64152765274048,171.62356567382812,3768.198486328125,68954.97839790244,-9.583381324773654e-05,112.53891706466676,0.0023935495410114,1000,293140.71692144545,1.8562836647033687,171.62356567382812,0.0051228618249297,0,ppo,swimmer
33.07575607299805,0.0058223297819495,135.5065155029297,-183.75621032714844,-12.901074409484863,32440320.0,-0.0715884119272232,1694012942.4915054,135.4349365234375,3732.769287109375,161.56437635421753,135.5065155029297,3418.91455078125,69230.64480188827,-1.2409999726514798e-05,122.60761618614195,0.0023106907028704,1000,292899.80407795805,1.8488922119140625,135.5065155029297,0.003524049418047,0,ppo,swimmer
34.9278256893158,0.0072376430034637,157.06039428710938,-200.76873779296875,-15.098790168762209,35389440.0,-0.0778822004795074,1694012954.413843,156.98251342773438,4038.51416015625,173.486713886261,157.06039428710938,3660.28173828125,69111.87294054705,0.0004417658201418,132.67244243621826,0.0025815577246248,1000,293012.5097765741,1.852069616317749,157.06039428710938,0.0042143198661506,0,ppo,swimmer
36.781243085861206,0.0063836015760898,164.02452087402344,-279.41192626953125,-25.15865707397461,38338560.0,-0.0833497121930122,1694012966.33573,163.94117736816406,4133.1279296875,185.4086010456085,164.02452087402344,3741.12109375,69061.61571515384,0.0003225575201213,142.73558855056763,0.0026790734846144,1000,293061.4309370659,1.8534173965454104,164.02452087402344,0.0033819712698459,0,ppo,swimmer
38.63527965545654,0.0077672069892287,179.6317138671875,-125.05175018310548,-13.746021270751951,41287680.0,-0.0833704471588134,1694012978.2583833,179.54833984375,4325.7919921875,197.3312542438507,179.6317138671875,3906.08349609375,69038.55193532529,0.0006365365115925,152.79881691932678,0.0032710842788219,1000,293059.0355233726,1.854036569595337,179.6317138671875,0.0038595858495682,0,ppo,swimmer
40.48696708679199,0.0070706456899642,180.2372131347656,-186.76055908203125,-18.583520889282227,44236800.0,-0.0831682309508323,1694012990.1816025,180.15403747558597,4351.9560546875,209.25447344779968,180.2372131347656,3916.904296875,69126.13750782202,0.000798930414021,162.8650472164154,0.0035783040802925,1000,292971.64012360724,1.8516874313354488,180.2372131347656,0.0026934114284813,0,ppo,swimmer
42.34023976325989,0.0079935491085052,177.8025665283203,-242.57882690429688,-18.55965614318848,47185920.0,-0.0812773555517196,1694013002.103002,177.72128295898438,4306.43017578125,221.17587304115293,177.8025665283203,3886.03369140625,69067.00866272517,0.0011092296335846,172.92785024642944,0.0036840438842773,1000,293071.4226646137,1.8532726764678955,177.8025665283203,0.0032002751249819,0,ppo,swimmer
44.188026428222656,0.0094136912375688,185.1405029296875,-161.95977783203125,-11.981355667114258,50135040.0,-0.082935445010662,1694013014.023836,185.05755615234372,4392.388671875,233.0967071056366,185.1405029296875,3931.43212890625,69272.06610324742,0.0016855454305186,182.99551367759705,0.0041217510588467,1000,292929.93554691906,1.8477866649627688,185.1405029296875,0.0036063950974494,0,ppo,swimmer
46.04199194908142,0.0075832474976778,179.16668701171875,-163.28175354003906,-16.284175872802734,53084160.0,-0.0830672830343246,1694013025.9452882,179.0836181640625,4326.63525390625,245.01815915107727,179.16668701171875,3904.05126953125,69041.19767055316,0.0013191750040277,193.0575931072235,0.0040162717923521,1000,293092.49848661554,1.8539655208587649,179.16668701171875,0.0022478003520518,0,ppo,swimmer
47.88600468635559,0.0099201910197734,178.2216339111328,-199.8490753173828,-18.82575225830078,56033280.0,-0.0843600928783416,1694013037.8668978,178.1372833251953,4313.9052734375,256.9397687911988,178.2216339111328,3887.79541015625,69413.83723260519,0.002274272730574,203.1298406124115,0.0044054798781871,1000,292796.61748591607,1.84401273727417,178.2216339111328,0.0032404381781816,0,ppo,swimmer
