,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
10,4238.74560546875,967.8359375,4238.74560546875,2.430680513381958,103159.1484375,-601.992431640625,29491200,4238.74560546875,129.70808053016663,-0.9754512310028076,52660.149820309205,483.146484375,103211.296875,4603.61328125,967.8359375,38.324679374694824,7.07493257522583,1694095287.4045665,-0.0018615213921293616,289.0858459472656,289.1463928222656,0.062422215938568115,83.94633316993713,416470.0104185634,7,ppo,ant
11,4262.13720703125,946.2890625,4262.13720703125,2.425100326538086,102847.4296875,-589.574462890625,32440320,4262.13720703125,139.22617363929749,-0.9376085996627808,52781.321498036494,620.418701171875,102901.234375,4617.9140625,946.2890625,40.74977970123291,10.726943016052246,1694095296.9226596,-0.0012680653017014265,291.1778869628906,291.2441101074219,0.06747713685035706,91.03337168693542,416128.6823722664,7,ppo,ant
12,4418.208984375,951.28125,4418.208984375,2.4324634075164795,107329.359375,-604.083251953125,35389440,4418.208984375,148.74308133125305,-0.9473458528518677,52621.55212878894,-307.0316467285156,107373.3125,4764.4599609375,951.28125,43.18224310874939,-11.30283260345459,1694095306.4395673,-0.0004943613312207162,294.8372497558594,294.9075012207031,0.07077207416296005,98.11200332641602,416622.89411296416,7,ppo,ant
13,4563.3818359375,964.1875,4563.3818359375,2.4269158840179443,111463.3203125,-613.9279174804688,38338560,4563.3818359375,158.26146173477173,-0.9370899200439453,52741.83618926513,1496.3851318359375,111521.265625,4912.705078125,964.1875,45.609158992767334,55.48149490356445,1694095315.9579477,-0.0007290838402695954,267.8239440917969,267.8973693847656,0.07410068064928055,105.19788694381714,416196.5055081787,7,ppo,ant
14,4899.17822265625,986.0078125,4899.17822265625,2.436275005340576,119964.046875,-637.4718017578125,41287680,4899.17822265625,167.7803282737732,-0.9673874378204346,52539.224726030625,1379.9974365234375,120015.9453125,5246.74658203125,986.0078125,48.04543399810791,53.27892303466797,1694095325.4768143,-0.0005802435916848481,239.52200317382812,239.5990447998047,0.07762742042541504,112.27503991127014,416709.9416336848,7,ppo,ant
15,5090.4521484375,991.578125,5090.4521484375,2.430344820022583,125010.90625,-647.0316772460938,44236800,5090.4521484375,177.29983520507812,-0.95841383934021,52667.42354642935,3939.00732421875,125116.3125,5434.04052734375,991.578125,50.47577881813049,153.63092041015625,1694095334.9963212,-0.0007521212100982666,207.99932861328125,208.08070373535156,0.08212997019290924,119.35872435569763,416325.716247846,7,ppo,ant
16,5267.2939453125,989.0703125,5267.2939453125,2.4369940757751465,129130.515625,-651.661376953125,47185920,5267.2939453125,186.81943321228027,-0.9532404541969299,52523.72226604056,7343.431640625,129376.109375,5603.75,989.0703125,52.91277289390564,292.6988830566406,1694095344.5159192,-0.0005833432078361511,214.77711486816406,214.86207580566406,0.08552976697683334,126.43566513061523,416722.43611991184,7,ppo,ant
17,5373.470703125,981.03125,5373.470703125,2.423185110092163,131675.71875,-651.387939453125,50135040,5373.470703125,196.33792400360107,-0.9411051273345947,52823.03835018682,8104.89453125,131963.625,5702.17236328125,981.03125,55.3359580039978,315.7729187011719,1694095354.03441,0.00028565811226144433,184.07720947265625,184.1667022705078,0.08921024948358536,133.52497100830078,415995.5926408415,7,ppo,ant
18,5381.685546875,964.75,5381.685546875,2.4343650341033936,131338.28125,-640.6571044921875,53084160,5381.685546875,205.85787224769592,-0.911056399345398,52580.44632042785,8717.6376953125,131668.453125,5704.8671875,964.75,57.770323038101196,351.05975341796875,1694095363.5543582,0.00024149373348336667,196.2846221923828,196.37747192382812,0.09259603917598724,140.60428428649902,416582.77916337404,7,ppo,ant
19,5522.021484375,979.03125,5522.021484375,2.42283296585083,135120.0,-646.353515625,56033280,5522.021484375,215.37667441368103,-0.9082933664321899,52830.71586201983,11535.0166015625,135657.328125,5853.7900390625,979.03125,60.193156003952026,467.9234619140625,1694095373.0731604,0.0008680623723194003,184.24147033691406,184.3372344970703,0.0948764756321907,147.6937916278839,415983.7712254783,7,ppo,ant
