,_timestamp,training/critic_loss,_runtime,eval/episode_x_position,eval/epoch_eval_time,training/alpha_loss,training/buffer_current_size,eval/episode_distance_from_origin,eval/walltime,eval/episode_x_velocity,eval/episode_y_position,training/actor_loss,training/sps,training/walltime,eval/avg_episode_length,eval/episode_reward_ctrl,eval/episode_reward_fwd,eval/episode_reward,training/alpha,eval/episode_y_velocity,eval/episode_forward_reward,_step,eval/sps
10,1694070818.6506515,1.2532603740692139,676.5597114562988,3082.25048828125,1.8829970359802246,-4.761779200634919e-05,1048576.0,2463.0439453125,29.429240942001343,120.51240539550781,221.73672485351562,-103.78971862792969,6292.2233348464615,641.7295355796814,1000,-0.07967489212751389,120.51240539550781,120.4327392578125,0.10169316828250885,14.1295166015625,120.51240539550781,4143872.0,67976.74003420166
11,1694070883.4108222,1.6157584190368652,741.3198821544647,3000.0986328125,1.9139716625213623,-9.229635179508477e-05,1048576.0,2384.1650390625,31.343212604522705,113.78839111328125,220.51031494140625,-115.45004272460938,6581.153676799563,704.5707972049713,1000,-0.0820135772228241,113.78839111328125,113.70639038085938,0.11527132987976074,14.007776260375977,113.78839111328125,4557440.0,66876.6432160128
12,1694070947.2161293,1.781480073928833,805.1251893043518,2763.44970703125,1.8736140727996826,-4.230776903568767e-05,1048576.0,2148.632080078125,33.21682667732239,103.20500183105469,181.96817016601562,-123.59303283691406,6678.359497607068,766.4973826408386,1000,-0.08436062932014465,103.20500183105469,103.12063598632812,0.13499797880649567,13.073009490966797,103.20500183105469,4971008.0,68317.16406182498
13,1694071016.131401,2.1378731727600098,874.040461063385,2710.451171875,1.8497893810272217,-0.00011652518878690898,1048576.0,2123.560791015625,35.06661605834961,93.12056732177734,164.5078582763672,-118.66810607910156,6167.115387757305,833.5575840473175,1000,-0.08580370247364044,93.12056732177734,93.03475952148438,0.15556935966014862,9.026971817016602,93.12056732177734,5384576.0,69197.0671433519
14,1694071079.3421834,2.0692994594573975,937.25124335289,2746.61669921875,1.8407714366912842,4.9047004722524434e-05,1048576.0,2169.96875,36.907387495040894,97.03646850585938,272.5971984863281,-105.02428436279297,6739.507509374304,894.9223053455353,1000,-0.076311856508255,97.03646850585938,96.96014404296875,0.15889529883861542,14.877738952636719,97.03646850585938,5798144.0,69536.06376578457
15,1694071142.6671696,1.622231364250183,1000.5762295722961,2730.501708984375,1.9417035579681396,0.00010473579459358007,1048576.0,2128.065673828125,38.84909105300903,95.03169250488281,207.2417449951172,-97.41984558105469,6738.081838430887,956.3000104427338,1000,-0.08108547329902649,95.03169250488281,94.95060729980469,0.15117451548576355,12.62131118774414,95.03169250488281,6211712.0,65921.49428512315
16,1694071211.4786253,1.2580113410949707,1069.3876852989197,2677.0400390625,1.9351065158843994,-4.0764713048702106e-05,1048576.0,2074.990478515625,40.78419756889343,90.85366821289062,148.49990844726562,-93.30792236328125,6184.553523125282,1023.1711270809174,1000,-0.08680657297372818,90.85366821289062,90.76686096191406,0.14141209423542023,7.090973854064941,90.85366821289062,6625280.0,66146.22965160153
17,1694071279.2337976,1.2057886123657227,1137.1428575515747,2593.77294921875,1.9718360900878906,4.0141414501704276e-05,1048576.0,2003.625732421875,42.75603365898132,86.28173065185547,128.64212036132812,-86.69627380371094,6287.28944389739,1088.9495525360107,1000,-0.08299848437309265,86.28173065185547,86.19873809814453,0.14874674379825592,6.056783676147461,86.28173065185547,7038848.0,64914.11768119867
18,1694071346.1770127,1.080182433128357,1204.0860726833344,2379.247802734375,1.9537642002105713,4.577258732751943e-05,1048576.0,1801.4095458984375,44.709797859191895,73.31535339355469,107.25868225097656,-79.68138885498047,6364.1714928183565,1153.933345079422,1000,-0.08246750384569168,73.31535339355469,73.2328872680664,0.14484283328056335,4.035184860229492,73.31535339355469,7452416.0,65514.5590170014
19,1694071413.580607,0.8573920130729675,1271.4896669387817,2417.728515625,1.9615767002105713,9.589997353032231e-05,1048576.0,1825.12548828125,46.671374559402466,75.37521362304688,111.88607788085938,-78.70283508300781,6320.1766171861045,1219.3694911003113,1000,-0.08274060487747192,75.37521362304688,75.29248046875,0.12525050342082977,3.6385955810546875,75.37521362304688,7865984.0,65253.62989184132
