eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
902.271728515625,1000.0,902.271728515625,1.1078994274139404,3537.3955078125,-0.9886364340782166,4143872,676.0308141708374,115533.95266100796,1901.283203125,1000.0,21.263747692108154,1694114605.2177205,-2609.62744140625,0.2897968888282776,1048576.0,208.14056396484372,649.2773787975311,6566.248369129659,-0.000552630983293,7,sac,hopper
991.6497802734376,949.4765625,991.6497802734376,1.0477774143218994,3547.0361328125,-0.958521008491516,4557440,738.6395931243896,122163.35096594828,1940.1678466796875,949.4765625,22.311525106430054,1694114667.8264992,-2666.146240234375,0.3126762807369232,1048576.0,200.26150512695312,710.8337550163269,6718.524146548447,1.3231161574367434e-05,7,sac,hopper
960.26904296875,995.25,960.26904296875,1.0604045391082764,3733.60302734375,-0.8976442813873291,4971008,803.0477728843689,120708.64965142336,1954.621337890625,995.25,23.37192964553833,1694114732.234679,-2720.412353515625,0.3118272423744201,1048576.0,174.1815948486328,774.1762466430664,6529.076917861812,0.0003541189071256,7,sac,hopper
911.44677734375,999.6484375,911.44677734375,1.107591152191162,3573.53515625,-0.9091790914535522,5384576,869.3559002876282,115566.1091611069,1910.1861572265625,999.6484375,24.47952079772949,1694114798.5428064,-2842.870849609375,0.2662942409515381,1048576.0,148.5802001953125,839.3717923164368,6343.500859276113,0.0001476854522479,7,sac,hopper
552.8792724609375,575.0078125,552.8792724609375,1.079392910003662,2060.08837890625,-0.5647304654121399,5798144,935.131891965866,118585.17766210428,1127.322509765625,575.0078125,25.558913707733154,1694114864.318798,-2971.248046875,0.2450358122587204,1048576.0,153.69570922851562,904.063268184662,6392.928812482614,-0.0003156709717586,7,sac,hopper
969.362060546875,896.0078125,969.362060546875,1.0580992698669434,3329.56494140625,-0.8849584460258484,6211712,999.7244992256165,120971.6362587568,1864.4849853515625,896.0078125,26.617012977600098,1694114928.911405,-3024.566162109375,0.2977327406406402,1048576.0,283.7008361816406,967.593205690384,6509.812794365657,-0.0005958200781606,7,sac,hopper
875.295654296875,879.765625,875.295654296875,1.111699104309082,3246.816650390625,-0.6865922808647156,6625280,1063.5727174282074,115139.06910948864,1754.374755859375,879.765625,27.72871208190918,1694114992.7596235,-2933.9345703125,0.3736248016357422,1048576.0,357.3771057128906,1030.3251769542694,6592.619228563748,-0.000153112297994,7,sac,hopper
937.9534912109376,1000.0,937.9534912109376,1.1337776184082031,3656.328369140625,-0.892412006855011,7038848,1130.163491487503,112896.91904459092,1937.0614013671875,1000.0,28.862489700317383,1694115059.3503976,-2873.3359375,0.3562544286251068,1048576.0,255.2518310546875,1095.777684688568,6318.596709523481,0.0003761762054637,7,sac,hopper
1097.862548828125,1000.0,1097.862548828125,1.1574249267578125,4277.74755859375,-0.7570931911468506,7452416,1194.859529018402,110590.32602533848,2097.10546875,1000.0,30.019914627075195,1694115124.046435,-2943.53271484375,0.3647952377796173,1048576.0,244.324951171875,1159.3110418319702,6509.462408330311,-6.75101691740565e-05,7,sac,hopper
1000.7516479492188,886.6640625,1000.7516479492188,1.0933735370635986,3598.701171875,-0.7946264743804932,7865984,1262.2039921283722,117068.86590996264,1886.62109375,886.6640625,31.113288164138797,1694115191.3908982,-3029.787109375,0.3595950603485107,1048576.0,309.6186828613281,1225.557255983353,6242.892598434918,0.0005407465505413,7,sac,hopper
