eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
520.121826171875,164.2734375,520.121826171875,1.0704448223114014,209.40408325195312,-0.2294398248195648,39321600,89.9668447971344,119576.4576857038,684.1658325195312,164.2734375,22.558697938919067,1694111162.932588,-8.407564018853009e-05,179.19993591308594,179.2041473388672,0.0042817364446818,62.6853940486908,790502.0933711978,8,ppo,hopper
530.9646606445312,165.3046875,530.9646606445312,1.0611999034881592,214.14913940429688,-0.2307028174400329,43253760,96.00805139541626,120618.17908130656,696.0386962890625,165.3046875,23.619897842407227,1694111168.9737945,0.0001744770997902,206.5640869140625,206.56881713867188,0.0045521249994635,67.6600911617279,790432.0425247703,8,ppo,hopper
527.114990234375,163.5078125,527.114990234375,1.0712337493896484,209.1820068359375,-0.228515937924385,47185920,102.063499212265,119488.3937076571,690.394287109375,163.5078125,24.691131591796875,1694111175.0292425,0.0006019453285261,166.57135009765625,166.57669067382812,0.0047263000160455,72.63891625404358,789776.6896991223,8,ppo,hopper
521.7720947265625,162.296875,521.7720947265625,1.0731561183929443,204.71331787109372,-0.2260192334651947,51118080,108.11775279045104,119274.35142584894,683.843017578125,162.296875,25.76428771018982,1694111181.083496,0.0008667246438562,183.41635131835935,183.42210388183597,0.0048966049216687,77.61465239524841,790266.9853084009,8,ppo,hopper
515.127197265625,161.1015625,515.127197265625,1.0681257247924805,200.29330444335935,-0.2223972678184509,55050240,114.16948199272156,119836.08018135536,676.0064086914062,161.1015625,26.8324134349823,1694111187.135225,0.0010191886685788,143.28656005859375,143.29248046875,0.0049103321507573,82.59291934967041,789865.2354324266,8,ppo,hopper
502.6330261230469,157.6640625,502.6330261230469,1.037665843963623,191.83349609375,-0.2171715348958969,58982400,120.18861246109007,123353.77592373296,660.0798950195312,157.6640625,27.870079278945923,1694111193.1543555,-0.0004604266141541,159.97711181640625,159.98150634765625,0.0048512807115912,87.56928157806396,790167.5600631188,8,ppo,hopper
498.6804504394531,157.453125,498.6804504394531,1.0694825649261477,187.68148803710935,-0.2175808846950531,62914560,126.24700498580933,119684.04553545851,655.916015625,157.453125,28.93956184387207,1694111199.212748,-0.0005776970647275,93.5547103881836,93.55897521972656,0.0048408405855298,92.55090498924255,789333.0497797907,8,ppo,hopper
494.07373046875,156.609375,494.07373046875,1.070844650268555,184.5712890625,-0.2151594460010528,66846720,132.30038118362427,119531.81067664592,650.4678955078125,156.609375,30.010406494140625,1694111205.2661242,-0.0005125876632519,75.87644958496094,75.88101959228516,0.0050825634971261,97.52828454971312,790006.0568473581,8,ppo,hopper
486.6716918945313,155.3515625,486.6716918945313,1.0738203525543213,179.82852172851562,-0.2119546383619308,70778880,138.3588669300079,119200.57176745016,641.811279296875,155.3515625,31.084226846694943,1694111211.32461,-0.0001225262531079,73.37435913085938,73.37948608398438,0.0052516842260956,102.50764632225037,789691.5668363598,8,ppo,hopper
483.0988159179688,155.0859375,483.0988159179688,1.0736956596374512,178.7857666015625,-0.2112518548965454,74711040,144.41347861289978,119214.4150449682,637.9735107421875,155.0859375,32.1579225063324,1694111217.3792217,0.001234624069184,121.11683654785156,121.1234359741211,0.0053593879565596,107.4833414554596,790273.4984214822,8,ppo,hopper
