eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_run,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
6551.2177734375,1000,5.268212556838989,165597.4375,-239.2357177734375,29491200,270.8718557357788,24296.665827166627,6311.9814453125,6551.2177734375,75.4556028842926,1694125467.6937208,-0.0019521196372807,17.19947052001953,17.202585220336914,0.0050693536177277,187.78788423538208,172774.77814985823,5,ppo,halfcheetah
6780.87109375,1000,5.2828803062438965,171563.71875,-237.7190399169922,32440320,293.21702694892883,24229.206906072686,6543.15234375,6780.87109375,80.7384831905365,1694125490.038892,-0.0016622240655124,17.127246856689453,17.130964279174805,0.0053798956796526,204.84530234336853,172893.69242928934,5,ppo,halfcheetah
6676.1337890625,1000,5.28257417678833,170872.328125,-236.024169921875,35389440,315.56057810783386,24230.61100825293,6440.10986328125,6676.1337890625,86.02105736732483,1694125512.3824432,-0.001439526444301,17.29111671447754,17.29555320739746,0.0058771520853042,221.90107417106628,172910.38070823456,5,ppo,halfcheetah
6969.478515625,1000,5.26829195022583,175810.375,-237.58941650390625,38338560,337.90348291397095,24296.299675365022,6731.888671875,6969.478515625,91.28934931755066,1694125534.725348,-0.0011438167421147,17.10840606689453,17.113460540771484,0.0061999908648431,238.97060418128967,172771.01350966867,5,ppo,halfcheetah
6950.6044921875,1000,5.309282064437866,175068.78125,-233.6964874267578,41287680,360.2583477497101,24108.720999654088,6716.9091796875,6950.6044921875,96.59863138198853,1694125557.0802128,-0.0011468252632766,17.187082290649414,17.192516326904297,0.006581509951502,256.01188683509827,173057.39596666422,5,ppo,halfcheetah
7026.728515625,1000,5.302330017089844,177873.78125,-232.58302307128903,44236800,382.6051025390625,24140.33068244442,6794.14501953125,7026.728515625,101.90096139907835,1694125579.4269676,-0.0010793432593345,17.40714454650879,17.412973403930664,0.0069071571342647,273.0516743659973,173072.5805502106,5,ppo,halfcheetah
6946.69775390625,1000,5.300558567047119,174657.375,-230.72097778320312,47185920,404.95495319366455,24148.39839630474,6715.9765625,6946.69775390625,107.20151996612547,1694125601.7768185,-0.0009140074253082,17.041826248168945,17.0481014251709,0.0071902605704963,290.0959708690644,173026.79517862905,5,ppo,halfcheetah
6997.5,1000,5.306067228317261,176999.5,-231.3274688720703,50135040,427.3167653083801,24123.327973851035,6766.17333984375,6997.5,112.50758719444276,1694125624.1386304,-0.0004855319857597,17.650529861450195,17.65769386291504,0.0076523488387465,307.1473093032837,172955.3378684678,5,ppo,halfcheetah
6965.34716796875,1000,5.261858224868774,177662.921875,-228.632080078125,53084160,449.6633710861206,24326.00699787805,6736.7158203125,6965.34716796875,117.76944541931152,1694125646.4852362,-0.0003944270138163,17.36644172668457,17.37395668029785,0.0079095102846622,324.2275898456573,172662.26937453798,5,ppo,halfcheetah
7117.2275390625,1000,5.291494131088257,180386.515625,-230.0948181152344,56033280,472.0053400993347,24189.76508883991,6887.1328125,7117.2275390625,123.06093955039978,1694125668.8272052,-0.0002092248323606,17.632394790649414,17.640546798706055,0.0083615994080901,341.2736060619354,173009.3391078521,5,ppo,halfcheetah
