eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
455.0191650390625,164.7109375,455.0191650390625,1.0647363662719729,188.30471801757807,-0.1491495370864868,39321600,88.76057457923889,120217.55248970629,619.5809326171875,164.7109375,22.266521692276,1694111013.2024596,-0.0019853441044688,204.82699584960935,204.82554626464844,0.0005408657016232,61.78172707557678,790504.4425060229,7,ppo,hopper
465.2915649414063,169.484375,465.2915649414063,1.060837984085083,199.52847290039065,-0.1546979397535324,43253760,94.79890894889832,120659.32962458284,634.6212768554688,169.484375,23.327359676361084,1694111019.240794,-0.0026201352011412,205.4661865234375,205.4642791748047,0.0007040514610707,66.75405621528625,790808.470138755,7,ppo,hopper
482.9451904296875,171.859375,482.9451904296875,1.0948069095611572,208.35145568847656,-0.1586377322673797,47185920,100.87676239013672,116915.5938660522,654.6459350585938,171.859375,24.42216658592224,1694111025.3186474,-0.0028193462640047,174.94320678710938,174.94126892089844,0.0008698519086465,71.73181414604187,789946.0067563199,7,ppo,hopper
494.8777465820313,172.390625,494.8777465820313,1.0336582660675049,212.8996124267578,-0.1615724414587021,51118080,106.8889503479004,123832.0286326049,667.1068115234375,172.390625,25.455824851989743,1694111031.330835,-0.0014743760693818,177.14227294921875,177.14181518554688,0.0010044601513072,76.70522713661194,790636.1300490517,7,ppo,hopper
503.1446838378906,173.375,503.1446838378906,1.0345046520233154,216.69223022460935,-0.1643153131008148,55050240,112.9014401435852,123730.71474319012,676.3554077148438,173.375,26.49032950401306,1694111037.3433251,-0.0022182413376867,120.3757781982422,120.37469482421876,0.0011291977716609,81.6784999370575,790658.4170584242,7,ppo,hopper
526.3338623046875,178.015625,526.3338623046875,1.0386807918548584,232.23602294921875,-0.1691689789295196,58982400,118.91388320922852,123233.2406681169,704.180419921875,178.015625,27.52901029586792,1694111043.3557682,-0.0024818363599479,102.14129638671876,102.1400909423828,0.0012629083357751,86.64747834205627,791341.7365718993,7,ppo,hopper
561.6466674804688,183.125,561.6466674804688,1.037642240524292,254.8555603027344,-0.1763571202754974,62914560,124.92662811279295,123356.58187481374,744.5953369140625,183.125,28.56665253639221,1694111049.368513,-0.0016743795713409,125.50545501708984,125.50521850585938,0.0014428313588723,91.61775588989258,791134.8938072433,7,ppo,hopper
571.3839721679688,184.8203125,571.3839721679688,1.039600849151611,261.4139099121094,-0.1785658448934555,66846720,130.9388566017151,123124.17800010182,756.0257568359375,184.8203125,29.606253385543823,1694111055.3807416,-0.0016860350733622,126.4647979736328,126.46478271484376,0.0016555923502892,96.58554434776306,791531.2886904969,7,ppo,hopper
553.008544921875,182.3203125,553.008544921875,1.037101984024048,249.21939086914065,-0.1758263707160949,70778880,136.951514005661,123420.84189574936,735.1529541015625,182.3203125,30.64335536956787,1694111061.393399,-0.0018429844640195,103.81773376464844,103.81765747070312,0.0017685513012111,101.55635857582092,791049.4779315718,7,ppo,hopper
536.1778564453125,180.21875,536.1778564453125,1.0395827293395996,238.96664428710935,-0.1745304465293884,74711040,142.96445751190186,123126.32404090886,716.2220458984375,180.21875,31.68293809890747,1694111067.4063425,-0.0010282866423949,163.42562866210938,163.4264373779297,0.0018446655012667,106.52501821517944,791392.5053050448,7,ppo,hopper
