,eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_reward_fwd,eval/episode_forward_reward,_runtime,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
10,21.521102905273438,1000,1.8700826168060303,1323.5966796875,-0.08441983908414841,4143872,21.521102905273438,21.521102905273438,686.012690782547,68446.17390145843,-336.37725830078125,784.30078125,21.436683654785156,29.113332271575928,-19.803913116455078,1694141748.3755248,-30.77752685546875,0.04072790592908859,1048576.0,0.12534518539905548,651.4952306747437,6150.10051947882,6.82323588989675e-05,8,sac,swimmer
11,11.33041000366211,1000,1.8585004806518555,1160.64208984375,-0.06646736711263657,4557440,11.33041000366211,11.33041000366211,753.7119827270508,68872.72902673931,-65.67071533203125,435.817138671875,11.263944625854492,30.971832752227783,-3.6997852325439453,1694141816.0748167,-29.655122756958008,0.03908436745405197,1048576.0,0.1204644963145256,717.330974817276,6281.815530248099,8.710363545105793e-06,8,sac,swimmer
12,12.517833709716797,1000,1.867690086364746,1200.538330078125,-0.08482686430215836,4971008,12.517833709716797,12.517833709716797,819.6026966571808,68533.85416267747,193.0068359375,611.1331787109375,12.433004379272461,32.83952283859253,7.0243635177612305,1694141881.9655306,-29.048114776611328,0.032628051936626434,1048576.0,0.09529566019773483,781.3484044075012,6460.240635202689,8.415425691055134e-05,8,sac,swimmer
13,13.288457870483398,1000,1.9047539234161377,1217.0587158203125,-0.07209297269582748,5384576,13.288457870483398,13.288457870483398,887.3525078296661,67200.28158305856,-98.29191589355469,522.4610595703125,13.216363906860352,34.74427676200867,-7.326766490936279,1694141949.7153418,-31.655717849731445,0.033631738275289536,1048576.0,0.08441781997680664,847.1877980232239,6281.467329632857,-4.690370042226277e-05,8,sac,swimmer
14,11.766845703125,1000,1.9180424213409424,1205.927978515625,-0.06395942717790604,5798144,11.766845703125,11.766845703125,954.578155040741,66734.70752044817,-58.041168212890625,516.328857421875,11.702888488769531,36.66231918334961,-4.354301452636719,1694142016.940989,-32.18370819091797,0.037418171763420105,1048576.0,0.07896558940410614,912.489949464798,6333.145093542894,-4.5465574658010155e-05,8,sac,swimmer
15,40.15278625488281,1000,1.9057300090789795,1709.7449951171875,-0.08603644371032715,6211712,40.15278625488281,40.15278625488281,1019.7177143096924,67165.86263017454,-501.798095703125,1207.969482421875,40.06674575805664,38.56804919242859,-26.294015884399414,1694142082.0805483,-35.35292053222656,0.03393050655722618,1048576.0,0.0657113566994667,975.7185523509979,6540.837233812482,9.293143375543877e-05,8,sac,swimmer
16,58.549800872802734,1000,1.8652989864349365,2058.6015625,-0.08775949478149414,6625280,58.549800872802734,58.549800872802734,1084.3936278820038,68621.70672415404,-459.13848876953125,1704.15283203125,58.462039947509766,40.433348178863525,-27.670886993408203,1694142146.7564619,-44.65071105957031,0.032446637749671936,1048576.0,0.06683546304702759,1038.524171590805,6584.888502108335,-9.000980753626209e-06,8,sac,swimmer
17,42.145687103271484,1000,1.9494295120239258,1751.0406494140625,-0.08246666193008423,7038848,42.145687103271484,42.145687103271484,1152.214007139206,65660.23506390264,123.23344421386719,1230.3731689453125,42.0632209777832,42.38277769088745,-1.5042028427124023,1694142214.576841,-58.484615325927734,0.03821602836251259,1048576.0,0.12258100509643555,1104.389393568039,6279.004117574348,8.721002814127132e-06,8,sac,swimmer
18,59.338134765625,1000,1.9195120334625244,2201.40869140625,-0.08089733868837357,7452416,59.338134765625,59.338134765625,1221.858068227768,66683.61425643493,-51.73622131347656,1630.0616455078125,59.25724792480469,44.302289724349976,-9.57626724243164,1694142284.2209022,-70.09092712402344,0.0338631346821785,1048576.0,0.11168361455202103,1172.1086733341217,6107.093894509134,7.56246954551898e-05,8,sac,swimmer
19,65.78776550292969,1000,1.928680181503296,2252.7548828125,-0.09041811525821686,7865984,65.78776550292969,65.78776550292969,1290.826155424118,66366.62792906977,-71.51620483398438,1666.82958984375,65.69734191894531,46.23096990585327,-7.950599670410156,1694142353.1889894,-73.31356048583984,0.027959629893302917,1048576.0,0.11774575710296631,1239.1429607868195,6169.499456406264,9.87201292446116e-06,8,sac,swimmer
