eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
6063.7919921875,1000.0,6063.7919921875,2.4513754844665527,148893.4375,-1195.775634765625,4143872,6063.7919921875,734.9528605937958,-0.8582920432090759,52215.5829700868,17265.515625,149921.609375,5867.1572265625,1000.0,37.786797523498535,709.6409912109375,1694685248.7345777,-7338.296875,0.8425126075744629,1048576.0,171.81658935546875,690.7590792179108,6184.7148676594215,0.0007266558823175,8,sac,miniant
6323.46484375,1000.0,6323.46484375,2.5225272178649902,155329.53125,-1223.041015625,4557440,6323.46484375,806.687168598175,-0.8498124480247498,50742.76269190716,14842.712890625,156069.75,6099.5751953125,1000.0,40.309324741363525,619.2188110351562,1694685320.4688857,-7802.955078125,0.852031946182251,1048576.0,195.45188903808597,759.9647927284241,5975.922781826002,-0.0004508872516453,8,sac,miniant
6340.341796875,992.4453125,6340.341796875,2.470155715942383,155099.71875,-1229.4775390625,4971008,6340.341796875,878.4212749004364,-0.8174004554748535,51818.59555407301,9630.08203125,155423.96875,6102.49267578125,992.4453125,42.77948045730591,387.7491760253906,1694685392.202992,-8061.6728515625,0.900505542755127,1048576.0,260.0701904296875,829.223313331604,5971.366358943154,-0.0012544260825961,8,sac,miniant
4607.763671875,973.2421875,4607.763671875,2.4998550415039062,112446.6953125,-1439.0830078125,5384576,4607.763671875,950.113243341446,-1.0066890716552734,51202.9689221482,27786.25390625,115911.59375,4140.916015625,973.2421875,45.27933549880981,1148.0120849609375,1694685463.8949604,-8209.734375,0.999337375164032,1048576.0,512.3220825195312,898.4097259044647,5977.58988536179,-0.0025092461146414,8,sac,miniant
6017.17333984375,981.71875,6017.17333984375,2.5523486137390137,147303.375,-1329.282958984375,5798144,6017.17333984375,1022.0085985660552,-0.8449438810348511,50149.889129952695,14026.8896484375,148012.78125,5668.76416015625,981.71875,47.83168411254883,573.8671264648438,1694685535.7903156,-7732.09423828125,1.331735372543335,1048576.0,1018.4871215820312,967.747126340866,5964.573194222052,-0.0004842292692046,8,sac,miniant
6404.7978515625,1000.0,6404.7978515625,2.4896011352539062,156632.28125,-1260.53759765625,6211712,6404.7978515625,1094.0502943992617,-0.8475520610809326,51413.85830342888,15956.50390625,157488.953125,6143.412109375,1000.0,50.321285247802734,669.3084716796875,1694685607.8320117,-7153.98193359375,1.401548147201538,1048576.0,938.037109375,1037.2920570373535,5946.77420565592,-0.0012158775934949,8,sac,miniant
6848.50830078125,1000.0,6848.50830078125,2.507322311401367,167425.328125,-1355.450927734375,6625280,6848.50830078125,1166.0801968574524,-0.8350088596343994,51050.47700407513,6478.1533203125,167583.875,6492.22216796875,1000.0,52.8286075592041,264.1456298828125,1694685679.861914,-7216.0283203125,1.4372508525848389,1048576.0,759.2027587890625,1106.808898448944,5949.177085756454,-0.0003647292323876,8,sac,miniant
6728.54931640625,975.1796875,6728.54931640625,2.478631019592285,163985.46875,-1275.807373046875,7038848,6728.54931640625,1238.419718503952,-0.7602970600128174,51641.40970891866,17854.328125,164994.53125,6427.16162109375,975.1796875,55.30723857879639,730.0055541992188,1694685752.2014356,-7535.98095703125,1.5645657777786257,1048576.0,748.2274169921875,1176.6646347045898,5920.31552693821,-0.0015506527852267,8,sac,miniant
7204.65380859375,1000.0,7204.65380859375,2.5233187675476074,176237.46875,-1326.474853515625,7452416,7204.65380859375,1310.3428552150726,-0.7885506749153137,50726.8449972344,2561.15478515625,176297.21875,6877.38916015625,1000.0,57.830557346344,99.01213073730467,1694685824.1245725,-7615.4892578125,1.7003439664840698,1048576.0,802.7408447265625,1246.0588183403015,5959.692561138069,-0.000625375600066,8,sac,miniant
7232.6572265625,992.359375,7232.6572265625,2.537602186203003,175902.125,-1322.137939453125,7865984,7232.6572265625,1382.7661991119385,-0.7849684953689575,50441.31846037126,13799.142578125,176487.21875,6902.09375,992.359375,60.368159532547,583.1671142578125,1694685896.5479162,-7759.82470703125,1.7855582237243652,1048576.0,722.73046875,1315.939005613327,5918.244013631051,-0.0008897659135982,8,sac,miniant
