,eval/episode_reward,eval/episode_x_position,_step,training/sps,training/walltime,_runtime,eval/episode_distance_from_origin,eval/sps,training/policy_loss,eval/walltime,eval/epoch_eval_time,eval/episode_x_velocity,eval/episode_reward_ctrl,eval/episode_forward_reward,eval/episode_y_velocity,training/entropy_loss,eval/avg_episode_length,training/v_loss,_timestamp,training/total_loss,eval/episode_reward_fwd,eval/episode_y_position
10,93.27294921875,3179.3232421875,29491200.0,292512.276014733,112.38959836959839,151.1596941947937,2987.294921875,66375.05458404608,-0.001073782448656857,30.822972297668457,1.9284353256225586,93.34977722167969,-0.07683776319026947,93.34977722167969,41.054290771484375,0.0016115948092192411,1000,0.0031094516161829233,1694013481.1758351,0.0036472640931606293,93.34977722167969,512.841064453125
11,90.46974182128906,3110.9208984375,32440320.0,292277.20811327785,122.479745388031,163.13689374923706,3026.4580078125,68053.4717073499,-0.0015299918595701456,32.70384621620178,1.8808739185333252,90.55706787109375,-0.08732834458351135,90.55706787109375,60.36878967285156,0.0018323726253584027,1000,0.0035338294692337513,1694013493.1530347,0.0038362103514373302,90.55706787109375,721.7661743164062
12,121.25115203857422,3478.03369140625,35389440.0,292564.71153681725,132.55997681617737,175.10878133773804,3278.140380859375,67883.825754817,-6.378679245244712e-05,34.589420557022095,1.8855743408203125,121.34326171875,-0.09211022406816483,121.34326171875,62.396644592285156,0.002594349207356572,1000,0.003291456727311015,1694013505.1249223,0.005822019651532173,121.34326171875,638.3255004882812
13,116.245849609375,3318.717041015625,38338560.0,292701.0252512638,142.63551378250122,187.07959008216858,3200.184326171875,67749.75979017511,0.000744274933822453,36.47872614860535,1.889305591583252,116.34048461914062,-0.09463628381490707,116.34048461914062,66.99051666259766,0.0030724385287612677,1000,0.0026599348057061434,1694013517.095731,0.006476648151874542,116.34048461914062,697.75830078125
14,123.25041961669922,3414.337646484375,41287680.0,292676.92399832525,152.71188044548035,199.03751182556152,3338.271484375,68240.9905635735,0.0007771692471578717,38.35443162918091,1.8757054805755615,123.35171508789062,-0.10128503292798996,123.35171508789062,79.41123962402344,0.003665827214717865,1000,0.0026928416918963194,1694013529.0536528,0.007135838270187378,123.35171508789062,808.7691650390625
15,122.3820571899414,3387.5205078125,44236800.0,292708.9005726817,162.78714632987976,210.99484944343567,3337.789306640625,68219.85850569449,0.0025236152578145266,40.23071813583374,1.876286506652832,122.4842300415039,-0.10217523574829102,122.4842300415039,82.62242126464844,0.004077134188264608,1000,0.001880168099887669,1694013541.0109904,0.008480917662382126,122.4842300415039,837.3431396484375
16,122.50494384765625,3395.45166015625,47185920.0,292760.9770162564,172.86062002182007,223.0036346912384,3355.99609375,66346.6406192458,0.001671029720455408,42.15997934341431,1.9292612075805664,122.60842895507812,-0.10349246859550476,122.60842895507812,84.85751342773438,0.004551554098725319,1000,0.0017770967679098248,1694013553.0197756,0.007999680936336517,122.60842895507812,860.2736206054688
17,118.83333587646484,3309.91357421875,50135040.0,292517.014433631,182.94249510765076,235.02985262870789,3323.572265625,66031.76214978301,0.0024549150839447975,44.098440408706665,1.9384610652923584,118.93864440917969,-0.10531026124954224,118.93864440917969,89.07656860351562,0.004704017657786608,1000,0.0019033170538023114,1694013565.0459936,0.009062249213457108,118.93864440917969,922.5156860351562
18,121.02948760986328,3354.494140625,53084160.0,292499.6179258494,193.02496981620789,247.05136942863464,3353.24951171875,66211.63836497108,0.0034995104651898146,46.03163528442383,1.933194875717163,121.13475036621094,-0.10526231676340103,121.13475036621094,89.21975708007812,0.005232337396591902,1000,0.0015768208540976048,1694013577.0675104,0.01030866801738739,121.13475036621094,892.0593872070312
19,120.77825927734375,3347.72802734375,56033280.0,292341.58783795283,203.11289477348328,259.0612380504608,3355.114013671875,66801.47700356808,0.003208772512152791,47.947760581970215,1.9161252975463867,120.88400268554688,-0.10574933886528015,120.88400268554688,89.81214904785156,0.005192471202462912,1000,0.0018987825606018305,1694013589.077379,0.010300025343894958,120.88400268554688,901.3944091796875
