generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
1999,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,105
99,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,105
1199,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,105
399,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,105
599,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,105
1499,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,105
1099,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,105
2299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
999,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
599,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1999,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
99,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
2499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1599,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
2199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
2399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
2099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
1799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,105
899,4,53.1,3,0,1,cgp,inverted_pendulum,105
499,4,53.1,3,0,1,cgp,inverted_pendulum,105
2499,4,53.1,3,0,1,cgp,inverted_pendulum,105
1699,4,53.1,3,0,1,cgp,inverted_pendulum,105
1399,4,53.1,3,0,1,cgp,inverted_pendulum,105
199,4,53.1,3,0,1,cgp,inverted_pendulum,105
1599,4,53.1,3,0,1,cgp,inverted_pendulum,105
999,4,53.1,3,0,1,cgp,inverted_pendulum,105
799,4,53.1,3,0,1,cgp,inverted_pendulum,105
2199,4,53.1,3,0,1,cgp,inverted_pendulum,105
1499,4,53.1,3,0,1,cgp,inverted_pendulum,105
2399,4,53.1,3,0,1,cgp,inverted_pendulum,105
299,4,53.1,3,0,1,cgp,inverted_pendulum,105
399,4,53.1,3,0,1,cgp,inverted_pendulum,105
99,4,53.1,3,0,1,cgp,inverted_pendulum,105
1899,4,53.1,3,0,1,cgp,inverted_pendulum,105
699,4,53.1,3,0,1,cgp,inverted_pendulum,105
599,4,53.1,3,0,1,cgp,inverted_pendulum,105
1299,4,53.1,3,0,1,cgp,inverted_pendulum,105
1099,4,53.1,3,0,1,cgp,inverted_pendulum,105
2099,4,53.1,3,0,1,cgp,inverted_pendulum,105
2299,4,53.1,3,0,1,cgp,inverted_pendulum,105
1199,4,53.1,3,0,1,cgp,inverted_pendulum,105
1999,4,53.1,3,0,1,cgp,inverted_pendulum,105
1799,4,53.1,3,0,1,cgp,inverted_pendulum,105
1599,7,43.4,4,1,2,cgp,inverted_pendulum,105
799,7,43.4,4,1,2,cgp,inverted_pendulum,105
1699,7,43.4,4,1,2,cgp,inverted_pendulum,105
699,7,43.4,4,1,2,cgp,inverted_pendulum,105
2499,7,43.4,4,1,2,cgp,inverted_pendulum,105
1499,7,43.4,4,1,2,cgp,inverted_pendulum,105
199,7,43.4,4,1,2,cgp,inverted_pendulum,105
99,7,43.4,4,1,2,cgp,inverted_pendulum,105
2199,7,43.4,4,1,2,cgp,inverted_pendulum,105
399,7,43.4,4,1,2,cgp,inverted_pendulum,105
1399,7,43.4,4,1,2,cgp,inverted_pendulum,105
1199,7,43.4,4,1,2,cgp,inverted_pendulum,105
1899,7,43.4,4,1,2,cgp,inverted_pendulum,105
1099,7,43.4,4,1,2,cgp,inverted_pendulum,105
1999,7,43.4,4,1,2,cgp,inverted_pendulum,105
2099,7,43.4,4,1,2,cgp,inverted_pendulum,105
599,7,43.4,4,1,2,cgp,inverted_pendulum,105
1799,7,43.4,4,1,2,cgp,inverted_pendulum,105
999,7,43.4,4,1,2,cgp,inverted_pendulum,105
2399,7,43.4,4,1,2,cgp,inverted_pendulum,105
2299,7,43.4,4,1,2,cgp,inverted_pendulum,105
899,7,43.4,4,1,2,cgp,inverted_pendulum,105
499,7,43.4,4,1,2,cgp,inverted_pendulum,105
299,7,43.4,4,1,2,cgp,inverted_pendulum,105
1299,7,43.4,4,1,2,cgp,inverted_pendulum,105
399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
99,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
2499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
2299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
2199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
2099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
2399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
1499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,105
