generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1999,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
99,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
2499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1599,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
2199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
2399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
2099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
1799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,106
899,4,53.1,3,0,1,cgp,inverted_pendulum,106
499,4,53.1,3,0,1,cgp,inverted_pendulum,106
2499,4,53.1,3,0,1,cgp,inverted_pendulum,106
1699,4,53.1,3,0,1,cgp,inverted_pendulum,106
1399,4,53.1,3,0,1,cgp,inverted_pendulum,106
199,4,53.1,3,0,1,cgp,inverted_pendulum,106
1599,4,53.1,3,0,1,cgp,inverted_pendulum,106
999,4,53.1,3,0,1,cgp,inverted_pendulum,106
799,4,53.1,3,0,1,cgp,inverted_pendulum,106
2199,4,53.1,3,0,1,cgp,inverted_pendulum,106
1499,4,53.1,3,0,1,cgp,inverted_pendulum,106
2399,4,53.1,3,0,1,cgp,inverted_pendulum,106
299,4,53.1,3,0,1,cgp,inverted_pendulum,106
399,4,53.1,3,0,1,cgp,inverted_pendulum,106
99,4,53.1,3,0,1,cgp,inverted_pendulum,106
1899,4,53.1,3,0,1,cgp,inverted_pendulum,106
699,4,53.1,3,0,1,cgp,inverted_pendulum,106
599,4,53.1,3,0,1,cgp,inverted_pendulum,106
1299,4,53.1,3,0,1,cgp,inverted_pendulum,106
1099,4,53.1,3,0,1,cgp,inverted_pendulum,106
2099,4,53.1,3,0,1,cgp,inverted_pendulum,106
2299,4,53.1,3,0,1,cgp,inverted_pendulum,106
1199,4,53.1,3,0,1,cgp,inverted_pendulum,106
1999,4,53.1,3,0,1,cgp,inverted_pendulum,106
1799,4,53.1,3,0,1,cgp,inverted_pendulum,106
1599,7,43.4,4,1,2,cgp,inverted_pendulum,106
799,7,43.4,4,1,2,cgp,inverted_pendulum,106
1699,7,43.4,4,1,2,cgp,inverted_pendulum,106
699,7,43.4,4,1,2,cgp,inverted_pendulum,106
2499,7,43.4,4,1,2,cgp,inverted_pendulum,106
1499,7,43.4,4,1,2,cgp,inverted_pendulum,106
199,7,43.4,4,1,2,cgp,inverted_pendulum,106
99,7,43.4,4,1,2,cgp,inverted_pendulum,106
2199,7,43.4,4,1,2,cgp,inverted_pendulum,106
399,7,43.4,4,1,2,cgp,inverted_pendulum,106
1399,7,43.4,4,1,2,cgp,inverted_pendulum,106
1199,7,43.4,4,1,2,cgp,inverted_pendulum,106
1899,7,43.4,4,1,2,cgp,inverted_pendulum,106
1099,7,43.4,4,1,2,cgp,inverted_pendulum,106
1999,7,43.4,4,1,2,cgp,inverted_pendulum,106
2099,7,43.4,4,1,2,cgp,inverted_pendulum,106
599,7,43.4,4,1,2,cgp,inverted_pendulum,106
1799,7,43.4,4,1,2,cgp,inverted_pendulum,106
999,7,43.4,4,1,2,cgp,inverted_pendulum,106
2399,7,43.4,4,1,2,cgp,inverted_pendulum,106
2299,7,43.4,4,1,2,cgp,inverted_pendulum,106
899,7,43.4,4,1,2,cgp,inverted_pendulum,106
499,7,43.4,4,1,2,cgp,inverted_pendulum,106
299,7,43.4,4,1,2,cgp,inverted_pendulum,106
1299,7,43.4,4,1,2,cgp,inverted_pendulum,106
399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
99,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
2499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
2299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
2199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
2099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
2399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
1499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,106
999,3,61.7,2,0,1,cgp,inverted_pendulum,106
1599,3,61.7,2,0,1,cgp,inverted_pendulum,106
199,3,61.7,2,0,1,cgp,inverted_pendulum,106
799,3,61.7,2,0,1,cgp,inverted_pendulum,106
1899,3,61.7,2,0,1,cgp,inverted_pendulum,106
2199,3,61.7,2,0,1,cgp,inverted_pendulum,106
2299,3,61.7,2,0,1,cgp,inverted_pendulum,106
1499,3,61.7,2,0,1,cgp,inverted_pendulum,106
99,3,61.7,2,0,1,cgp,inverted_pendulum,106
299,3,61.7,2,0,1,cgp,inverted_pendulum,106
1699,3,61.7,2,0,1,cgp,inverted_pendulum,106
1299,3,61.7,2,0,1,cgp,inverted_pendulum,106
399,3,61.7,2,0,1,cgp,inverted_pendulum,106
2099,3,61.7,2,0,1,cgp,inverted_pendulum,106
599,3,61.7,2,0,1,cgp,inverted_pendulum,106
899,3,61.7,2,0,1,cgp,inverted_pendulum,106
1799,3,61.7,2,0,1,cgp,inverted_pendulum,106
1999,3,61.7,2,0,1,cgp,inverted_pendulum,106
499,3,61.7,2,0,1,cgp,inverted_pendulum,106
2499,3,61.7,2,0,1,cgp,inverted_pendulum,106
1099,3,61.7,2,0,1,cgp,inverted_pendulum,106
699,3,61.7,2,0,1,cgp,inverted_pendulum,106
1199,3,61.7,2,0,1,cgp,inverted_pendulum,106
2399,3,61.7,2,0,1,cgp,inverted_pendulum,106
1399,3,61.7,2,0,1,cgp,inverted_pendulum,106
